0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,9e-05,0.00017,0.00034,0.00068,0.00137,0.00273,0.00547,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00937,0.00469,0.00234,0.00117,0.00059,0.00029,0.00015,7e-05,4e-05,2e-05,1.0
1.0,9e-05,0.0,0.00017,0.00034,0.00068,0.00137,0.00273,0.00547,0.01094,0.02187,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00938,0.00469,0.00234,0.00117,0.00059,0.00029,0.00015,7e-05,5e-05,9e-05,1.0
1.0,0.00017,0.00017,0.0,0.00034,0.00068,0.00137,0.00273,0.00547,0.01094,0.02187,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00938,0.00469,0.00234,0.00117,0.00059,0.00029,0.00015,0.0001,0.00017,0.00017,1.0
1.0,0.00034,0.00034,0.00034,0.0,0.00068,0.00137,0.00273,0.00547,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00937,0.00469,0.00234,0.00117,0.00059,0.00029,0.0002,0.00034,0.00034,0.00034,1.0
1.0,0.00068,0.00068,0.00068,0.00068,0.0,0.00137,0.00273,0.00547,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00937,0.00469,0.00234,0.00117,0.00059,0.00039,0.00068,0.00068,0.00068,0.00068,1.0
1.0,0.00137,0.00137,0.00137,0.00137,0.00137,0.0,0.00273,0.00547,0.01094,0.02187,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00938,0.00469,0.00234,0.00117,0.00078,0.00137,0.00137,0.00137,0.00137,0.00137,1.0
1.0,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.0,0.00547,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00938,0.00469,0.00234,0.00156,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,1.0
1.0,0.00547,0.00547,0.00547,0.00547,0.00547,0.00547,0.00547,0.0,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00938,0.00469,0.00313,0.00547,0.00547,0.00547,0.00547,0.00547,0.00547,0.00547,1.0
1.0,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.0,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.6,0.3,0.15,0.075,0.0375,0.01875,0.00938,0.00625,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,1.0
